allocation_mode,bandwidth_gbps,cache_hit_rate,demand_hits,demand_loads,demand_misses,demand_transfer_bytes,expert_bytes,gain_vs_lru,history_size,lru_stall_ms_per_input_token,num_experts,num_layers,policy,prefetch_loads,prefetch_queue_depth,prefetch_transfer_bytes,prefetch_waste_count,saved_ms_per_input_token_vs_lru,score_mode,stall_ms,stall_ms_per_input_token,stall_ms_per_token_layer_event,suite,total_budget_fraction,total_cache_bytes,total_cache_slots,total_expert_refs,transfer_bytes,transfer_bytes_per_input_token,transfer_bytes_per_token_layer_event,variant,waste_bytes,waste_bytes_per_input_token,window_size,workload_weighted_miss_rate,wrec_c_candidates_per_layer,wrec_c_max_slots_per_layer,wrec_c_min_slots_per_layer,wrec_c_overlap_ms,wrec_c_replan_interval,wrec_contention_penalty,wrec_cross_layer_weight,wrec_history_size,wrec_recent_weight,wrec_request_weight
uniform_per_layer,41.37220609315469,0.4499109793595815,407353,498055,498055,175475502612480.0,352321536.0,0.0,8,299.80816899520937,8,32,lru,0,0,0.0,0,0.0,full,4241386.166775227,299.80816899520937,9.369005281100293,bandwidth,0.375,33822867456.0,96,905408,175475502612480.0,12403725356.081148,387616417.3775359,lru_baseline,0.0,0.0,0,0.5500890206404184,,,,,,0.0,0.0,0,0.0,0.0
uniform_per_layer,41.37220609315469,0.5810485438608892,526086,379322,379322,133643309678592.0,352321536.0,0.0,8,228.3358951914965,8,32,lru,0,0,0.0,0,0.0,full,3230267.909274101,228.3358951914965,7.135496724734265,bandwidth,0.5,45097156608.0,128,905408,133643309678592.0,9446759714.32756,295211241.07273626,lru_baseline,0.0,0.0,0,0.4189514561391108,,,,,,0.0,0.0,0,0.0,0.0
global_wrec_adaptive,8.0,0.8127971036262105,735913,169495,169495,59716738744320.0,352321536.0,0.729829460774703,8,1953.0067840316676,8,32,wrec_h2,0,0,0.0,0,1425.361888079169,full,7464592.34304,527.6448959524987,16.488902998515584,bandwidth,0.25,22548578304.0,64,905408,59716738744320.0,4221159167.61999,131911223.98812468,full_wrec_h2_bw_8,0.0,0.0,0,0.1872028963737895,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,8.0,0.8823535908673217,798890,106518,106518,37528585371648.0,352321536.0,0.7861320536888495,8,1550.4656695101435,8,32,wrec_h2,0,0,0.0,0,1218.8707609460662,full,4691073.171456,331.5949085640772,10.362340892627412,bandwidth,0.375,33822867456.0,96,905408,37528585371648.0,2652759268.5126176,82898727.1410193,full_wrec_h2_bw_8,0.0,0.0,0,0.1176464091326783,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,8.0,0.9190353961970736,832102,73306,73306,25827282518016.0,352321536.0,0.806744665482097,8,1180.844964290945,8,32,wrec_h2,0,0,0.0,0,952.6403757031171,full,3228410.314752,228.2045885878278,7.131393393369619,bandwidth,0.5,45097156608.0,128,905408,25827282518016.0,1825636708.7026224,57051147.14695695,full_wrec_h2_bw_8,0.0,0.0,0,0.08096460380292642,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,16.0,0.8152932158761574,738173,167235,167235,58920492072960.0,352321536.0,0.7334318408959406,8,976.5033920158338,8,32,wrec_h2,0,0,0.0,0,716.1986804473033,full,3682530.75456,260.3047115685304,8.134522236516576,bandwidth,0.25,22548578304.0,64,905408,58920492072960.0,4164875385.096487,130152355.78426522,full_wrec_h2_bw_16,0.0,0.0,0,0.1847067841238425,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,16.0,0.883566303809995,799988,105420,105420,37141736325120.0,352321536.0,0.7883366294887112,8,775.2328347550717,8,32,wrec_h2,0,0,0.0,0,611.1444400197922,full,2321358.52032,164.08839473527956,5.127762335477486,bandwidth,0.375,33822867456.0,96,905408,37141736325120.0,2625414315.764473,82044197.36763978,full_wrec_h2_bw_16,0.0,0.0,0,0.11643369619000495,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,16.0,0.919717961405245,832720,72688,72688,25609547808768.0,352321536.0,0.8083738881478006,8,590.4224821454725,8,32,wrec_h2,0,0,0.0,0,477.282117541811,full,1600596.7380479998,113.14036460366154,3.535636393864423,bandwidth,0.5,45097156608.0,128,905408,25609547808768.0,1810245833.6585848,56570182.301830776,full_wrec_h2_bw_16,0.0,0.0,0,0.08028203859475508,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,32.0,0.8163104368417332,739094,166314,166314,58596003938304.0,352321536.0,0.7348998904940203,8,488.2516960079169,8,32,wrec_h2,0,0,0.0,0,358.8161179297378,full,1831125.123072,129.4355780781791,4.044861814943097,bandwidth,0.25,22548578304.0,64,905408,58596003938304.0,4141938498.501732,129435578.07817912,full_wrec_h2_bw_32,0.0,0.0,0,0.18368956315826676,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,32.0,0.8843107195871917,800662,104746,104746,36904271609856.0,352321536.0,0.7896898936864403,8,387.61641737753587,8,32,wrec_h2,0,0,0.0,0,306.09676742998516,full,1153258.4878079998,81.5196499475507,2.5474890608609595,bandwidth,0.375,33822867456.0,96,905408,36904271609856.0,2608628798.321623,81519649.94755071,full_wrec_h2_bw_32,0.0,0.0,0,0.11568928041280836,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,32.0,0.9200470947904149,833018,72390,72390,25504555991040.0,352321536.0,0.8091595003717158,8,295.21124107273624,8,32,wrec_h2,0,0,0.0,0,238.8729803305294,full,797017.37472,56.33826074220683,1.7605706481939634,bandwidth,0.5,45097156608.0,128,905408,25504555991040.0,1802824343.7506185,56338260.74220683,full_wrec_h2_bw_32,0.0,0.0,0,0.07995290520958508,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8163181681628614,739101,166307,166307,58593537687552.0,352321536.0,0.734911048308555,8,377.6461481670529,8,32,wrec_h2,0,0,0.0,0,277.53632663913675,full,1416253.6451554296,100.10982152791614,3.1284319227473794,bandwidth,0.25,22548578304.0,64,905408,58593537687552.0,4141764168.2018805,129430130.25630876,full_wrec_h2_bw_41.3722,0.0,0.0,0,0.18368183183713863,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8843791970028981,800724,104684,104684,36882427674624.0,352321536.0,0.7898143779301483,8,299.80816899520937,8,32,wrec_h2,0,0,0.0,0,236.79280249332805,full,891478.3899021148,63.0153665018813,1.9692302031837907,bandwidth,0.375,33822867456.0,96,905408,36882427674624.0,2607084729.951509,81471397.81098466,full_wrec_h2_bw_41.3722,0.0,0.0,0,0.11562080299710185,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.9200791245493745,833047,72361,72361,25494338666496.0,352321536.0,0.8092359525680028,8,228.3358951914965,8,32,wrec_h2,0,0,0.0,0,184.77761565075832,full,616218.9806628227,43.558279540738155,1.3611962356480674,bandwidth,0.5,45097156608.0,128,905408,25494338666496.0,1802102118.222662,56315691.19445819,full_wrec_h2_bw_41.3722,0.0,0.0,0,0.07992087545062558,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
uniform_per_layer,41.37220609315469,0.30709359758252636,278045,627363,627363,221033495789568.0,352321536.0,0.0,8,377.6461481670529,8,32,lru,0,0,0.0,0,0.0,full,5342560.058119297,377.6461481670529,11.801442130220403,window,0.25,22548578304.0,64,905408,221033495789568.0,15624054272.25334,488251696.00791687,lru_baseline,0.0,0.0,0,0.6929064024174737,,,,,,0.0,0.0,0,0.0,0.0
uniform_per_layer,41.37220609315469,0.4499109793595815,407353,498055,498055,175475502612480.0,352321536.0,0.0,8,299.80816899520937,8,32,lru,0,0,0.0,0,0.0,full,4241386.166775227,299.80816899520937,9.369005281100293,window,0.375,33822867456.0,96,905408,175475502612480.0,12403725356.081148,387616417.3775359,lru_baseline,0.0,0.0,0,0.5500890206404184,,,,,,0.0,0.0,0,0.0,0.0
uniform_per_layer,41.37220609315469,0.5810485438608892,526086,379322,379322,133643309678592.0,352321536.0,0.0,8,228.3358951914965,8,32,lru,0,0,0.0,0,0.0,full,3230267.909274101,228.3358951914965,7.135496724734265,window,0.5,45097156608.0,128,905408,133643309678592.0,9446759714.32756,295211241.07273626,lru_baseline,0.0,0.0,0,0.4189514561391108,,,,,,0.0,0.0,0,0.0,0.0
global_wrec_adaptive,41.37220609315469,0.8167643758394005,739505,165903,165903,58451199787008.0,352321536.0,0.7355550136045639,8,377.6461481670529,8,32,wrec_h2,0,0,0.0,0,277.77951765272775,full,1412813.2218861578,99.86663051432514,3.1208322035726606,window,0.25,22548578304.0,64,905408,58451199787008.0,4131702819.4675903,129115713.1083622,full_wrec_h2_window_1,0.0,0.0,0,0.1832356241605994,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8846619424612993,800980,104428,104428,36792233361408.0,352321536.0,0.7903283773880395,8,299.80816899520937,8,32,wrec_h2,0,0,0.0,0,236.94690372966295,full,889298.3197116851,62.86126526554641,1.9644145395483252,window,0.375,33822867456.0,96,905408,36792233361408.0,2600709221.8426523,81272163.18258289,full_wrec_h2_window_1,0.0,0.0,0,0.11533805753870079,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.9202083480596593,833164,72244,72244,25453117046784.0,352321536.0,0.8095443976357818,8,228.3358951914965,8,32,wrec_h2,0,0,0.0,0,184.84804473142702,full,615222.6204586028,43.48785046006947,1.3589953268771708,window,0.5,45097156608.0,128,905408,25453117046784.0,1799188311.782286,56224634.743196435,full_wrec_h2_window_1,0.0,0.0,0,0.07979165194034071,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8163181681628614,739101,166307,166307,58593537687552.0,352321536.0,0.734911048308555,8,377.6461481670529,8,32,wrec_h2,0,0,0.0,0,277.53632663913675,full,1416253.6451554296,100.10982152791614,3.1284319227473794,window,0.25,22548578304.0,64,905408,58593537687552.0,4141764168.2018805,129430130.25630876,full_wrec_h2_window_4,0.0,0.0,0,0.18368183183713863,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8843791970028981,800724,104684,104684,36882427674624.0,352321536.0,0.7898143779301483,8,299.80816899520937,8,32,wrec_h2,0,0,0.0,0,236.79280249332805,full,891478.3899021148,63.0153665018813,1.9692302031837907,window,0.375,33822867456.0,96,905408,36882427674624.0,2607084729.951509,81471397.81098466,full_wrec_h2_window_4,0.0,0.0,0,0.11562080299710185,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.9200791245493745,833047,72361,72361,25494338666496.0,352321536.0,0.8092359525680028,8,228.3358951914965,8,32,wrec_h2,0,0,0.0,0,184.77761565075832,full,616218.9806628227,43.558279540738155,1.3611962356480674,window,0.5,45097156608.0,128,905408,25494338666496.0,1802102118.222662,56315691.19445819,full_wrec_h2_window_4,0.0,0.0,0,0.07992087545062558,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8154091856930799,738278,167130,167130,58883498311680.0,352321536.0,0.7335992081139628,8,377.6461481670529,8,32,wrec_h2,0,0,0.0,0,277.0409152426383,full,1423262.2301816938,100.60523292441464,3.1439135288879574,window,0.25,22548578304.0,64,905408,58883498311680.0,4162260430.5987134,130070638.4562098,full_wrec_h2_window_8,0.0,0.0,0,0.1845908143069202,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8839771683042341,800360,105048,105048,37010672713728.0,352321536.0,0.7890835349509593,8,299.80816899520937,8,32,wrec_h2,0,0,0.0,0,236.5736897979144,full,894578.177204132,63.234479197294974,1.976077474915468,window,0.375,33822867456.0,96,905408,37010672713728.0,2616149905.5437903,81754684.54824345,full_wrec_h2_window_8,0.0,0.0,0,0.11602283169576588,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.9197533045875451,832752,72656,72656,25598273519616.0,352321536.0,0.8084582491919794,8,228.3358951914965,8,32,wrec_h2,0,0,0.0,0,184.60003805420055,full,618731.1709213256,43.73585713729593,1.3667455355404978,window,0.5,45097156608.0,128,905408,25598273519616.0,1809448895.1449778,56545277.97328056,full_wrec_h2_window_8,0.0,0.0,0,0.08024669541245494,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8131880875804057,736267,169141,169141,59592016920576.0,352321536.0,0.7303937273954633,8,377.6461481670529,8,32,wrec_h2,0,0,0.0,0,275.8303777962732,full,1440387.7034354208,101.81577037077973,3.1817428240868666,window,0.25,22548578304.0,64,905408,59592016920576.0,4212343035.3132114,131635719.85353786,full_wrec_h2_window_16,0.0,0.0,0,0.18681191241959427,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8825965752456351,799110,106298,106298,37451074633728.0,352321536.0,0.7865737719729748,8,299.80816899520937,8,32,wrec_h2,0,0,0.0,0,235.82124235487294,full,905223.0511808394,63.98692664033643,1.9995914575105134,window,0.375,33822867456.0,96,905408,37451074633728.0,2647280316.2315683,82727509.88223651,full_wrec_h2_window_16,0.0,0.0,0,0.11740342475436488,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.9193479624655404,832385,73023,73023,25727575523328.0,352321536.0,0.8074907334665535,8,228.3358951914965,8,32,wrec_h2,0,0,0.0,0,184.3791194849236,full,621856.5059208869,43.956775706572905,1.3736492408304033,window,0.5,45097156608.0,128,905408,25727575523328.0,1818588783.7229095,56830899.49134092,full_wrec_h2_window_16,0.0,0.0,0,0.0806520375344596,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8104898565066798,733824,171584,171584,60452738433024.0,352321536.0,0.7264996501228158,8,377.6461481670529,8,32,wrec_h2,0,0,0.0,0,274.359794513593,full,1461192.0451354978,103.28635365345994,3.227698551670623,window,0.25,22548578304.0,64,905408,60452738433024.0,4273184309.9614053,133537009.68629391,full_wrec_h2_window_32,0.0,0.0,0,0.18951014349332013,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8802782833816357,797011,108397,108397,38190597537792.0,352321536.0,0.7823593779803436,8,299.80816899520937,8,32,wrec_h2,0,0,0.0,0,234.55773260851774,full,923097.9235625266,65.25043638669163,2.0390761370841135,window,0.375,33822867456.0,96,905408,38190597537792.0,2699554501.8584857,84361078.18307768,full_wrec_h2_window_32,0.0,0.0,0,0.11972171661836432,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.9185262334770623,831641,73767,73767,25989702746112.0,352321536.0,0.8055293391893958,8,228.3358951914965,8,32,wrec_h2,0,0,0.0,0,183.9312627668253,full,628192.3349118232,44.40463242467118,1.3876447632709743,window,0.5,45097156608.0,128,905408,25989702746112.0,1837117604.1642752,57409925.1301336,full_wrec_h2_window_32,0.0,0.0,0,0.08147376652293772,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
uniform_per_layer,41.37220609315469,0.30709359758252636,278045,627363,627363,221033495789568.0,352321536.0,0.0,8,377.6461481670529,8,32,lru,0,0,0.0,0,0.0,full,5342560.058119297,377.6461481670529,11.801442130220403,history,0.25,22548578304.0,64,905408,221033495789568.0,15624054272.25334,488251696.00791687,lru_baseline,0.0,0.0,0,0.6929064024174737,,,,,,0.0,0.0,0,0.0,0.0
uniform_per_layer,41.37220609315469,0.4499109793595815,407353,498055,498055,175475502612480.0,352321536.0,0.0,8,299.80816899520937,8,32,lru,0,0,0.0,0,0.0,full,4241386.166775227,299.80816899520937,9.369005281100293,history,0.375,33822867456.0,96,905408,175475502612480.0,12403725356.081148,387616417.3775359,lru_baseline,0.0,0.0,0,0.5500890206404184,,,,,,0.0,0.0,0,0.0,0.0
uniform_per_layer,41.37220609315469,0.5810485438608892,526086,379322,379322,133643309678592.0,352321536.0,0.0,8,228.3358951914965,8,32,lru,0,0,0.0,0,0.0,full,3230267.909274101,228.3358951914965,7.135496724734265,history,0.5,45097156608.0,128,905408,133643309678592.0,9446759714.32756,295211241.07273626,lru_baseline,0.0,0.0,0,0.4189514561391108,,,,,,0.0,0.0,0,0.0,0.0
global_wrec_adaptive,41.37220609315469,0.7943623206333498,719222,186186,186186,65597337501696.0,352321536.0,0.7032244490032087,1,377.6461481670529,8,32,wrec_h2,0,0,0.0,0,265.5700044629599,full,1585541.2049818037,112.076143704093,3.502379490752906,history,0.25,22548578304.0,64,905408,65597337501696.0,4636837315.4517565,144901166.1078674,full_wrec_h2_history_1,0.0,0.0,0,0.20563767936665017,0,0,0,0.0,0,0.0,1024.0,1,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.877844021700714,794807,110601,110601,38967114203136.0,352321536.0,0.7779341638975616,1,299.80816899520937,8,32,wrec_h2,0,0,0.0,0,233.23101727694706,full,941866.9653582572,66.57715171826233,2.0805359911956978,history,0.375,33822867456.0,96,905408,38967114203136.0,2754443641.9831767,86076363.81197427,full_wrec_h2_history_1,0.0,0.0,0,0.12215597829928607,0,0,0,0.0,0,0.0,1024.0,1,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.9198847370467237,832871,72537,72537,25556347256832.0,352321536.0,0.8087719668250193,1,228.3358951914965,8,32,wrec_h2,0,0,0.0,0,184.6716710507781,full,617717.7789187431,43.664224140718396,1.3645070043974499,history,0.5,45097156608.0,128,905408,25556347256832.0,1806485280.0475013,56452665.00148442,full_wrec_h2_history_1,0.0,0.0,0,0.08011526295327631,0,0,0,0.0,0,0.0,1024.0,1,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.7984466671379091,722920,182488,182488,64294452461568.0,352321536.0,0.7091189630245966,4,377.6461481670529,8,32,wrec_h2,0,0,0.0,0,267.7960449784537,full,1554049.4098091123,109.85010318859916,3.432815724643724,history,0.25,22548578304.0,64,905408,64294452461568.0,4544741108.473033,142023159.63978228,full_wrec_h2_history_4,0.0,0.0,0,0.2015533328620909,0,0,0,0.0,0,0.0,1024.0,4,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8714932936311586,789057,116351,116351,40992963035136.0,352321536.0,0.7663892541988335,4,299.80816899520937,8,32,wrec_h2,0,0,0.0,0,229.76975903895635,full,990833.3856511115,70.03840995625302,2.188700311132907,history,0.375,33822867456.0,96,905408,40992963035136.0,2897643531.146957,90551360.3483424,full_wrec_h2_history_4,0.0,0.0,0,0.12850670636884146,0,0,0,0.0,0,0.0,1024.0,4,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.9134025765179897,827002,78406,78406,27624122351616.0,352321536.0,0.7932996240660969,4,228.3358951914965,8,32,wrec_h2,0,0,0.0,0,181.13877981620988,full,667697.5912141799,47.19711537528662,1.474909855477707,history,0.5,45097156608.0,128,905408,27624122351616.0,1952648784.308758,61020274.50964869,full_wrec_h2_history_4,0.0,0.0,0,0.08659742348201031,0,0,0,0.0,0,0.0,1024.0,4,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8163181681628614,739101,166307,166307,58593537687552.0,352321536.0,0.734911048308555,8,377.6461481670529,8,32,wrec_h2,0,0,0.0,0,277.53632663913675,full,1416253.6451554296,100.10982152791614,3.1284319227473794,history,0.25,22548578304.0,64,905408,58593537687552.0,4141764168.2018805,129430130.25630876,full_wrec_h2_history_8,0.0,0.0,0,0.18368183183713863,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8843791970028981,800724,104684,104684,36882427674624.0,352321536.0,0.7898143779301483,8,299.80816899520937,8,32,wrec_h2,0,0,0.0,0,236.79280249332805,full,891478.3899021148,63.0153665018813,1.9692302031837907,history,0.375,33822867456.0,96,905408,36882427674624.0,2607084729.951509,81471397.81098466,full_wrec_h2_history_8,0.0,0.0,0,0.11562080299710185,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.9200791245493745,833047,72361,72361,25494338666496.0,352321536.0,0.8092359525680028,8,228.3358951914965,8,32,wrec_h2,0,0,0.0,0,184.77761565075832,full,616218.9806628227,43.558279540738155,1.3611962356480674,history,0.5,45097156608.0,128,905408,25494338666496.0,1802102118.222662,56315691.19445819,full_wrec_h2_history_8,0.0,0.0,0,0.07992087545062558,0,0,0,0.0,0,0.0,1024.0,8,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8140716671379091,737067,168341,168341,59310159691776.0,352321536.0,0.7316689061994411,16,377.6461481670529,8,32,wrec_h2,0,0,0.0,0,276.3119441598197,full,1433574.984090328,101.3342040072332,3.1666938752260374,history,0.25,22548578304.0,64,905408,59310159691776.0,4192419572.473033,131013111.63978228,full_wrec_h2_history_16,0.0,0.0,0,0.1859283328620909,0,0,0,0.0,0,0.0,1024.0,16,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8801247614335195,796872,108536,108536,38239570231296.0,352321536.0,0.7820802923371917,16,299.80816899520937,8,32,wrec_h2,0,0,0.0,0,234.47406045285152,full,924281.6335487365,65.33410854235785,2.041690891948683,history,0.375,33822867456.0,96,905408,38239570231296.0,2703016203.526967,84469256.36021772,full_wrec_h2_history_16,0.0,0.0,0,0.11987523856648052,0,0,0,0.0,0,0.0,1024.0,16,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.9172295804764261,830467,74941,74941,26403328229376.0,352321536.0,0.8024343433810851,16,228.3358951914965,8,32,wrec_h2,0,0,0.0,0,183.22456412832076,full,638190.0005507468,45.11133106317571,1.409729095724241,history,0.5,45097156608.0,128,905408,26403328229376.0,1866355285.8822365,58323602.68381989,full_wrec_h2_history_16,0.0,0.0,0,0.0827704195235739,0,0,0,0.0,0,0.0,1024.0,16,512.0,1024.0
global_wrec_adaptive,41.37220609315469,0.8139126228175585,736923,168485,168485,59360893992960.0,352321536.0,0.7314393740147253,32,377.6461481670529,8,32,wrec_h2,0,0,0.0,0,276.22526221438136,full,1434801.2735724447,101.42088595267157,3.1694026860209865,history,0.25,22548578304.0,64,905408,59360893992960.0,4196005795.784265,131125181.11825828,full_wrec_h2_history_32,0.0,0.0,0,0.1860873771824415,0,0,0,0.0,0,0.0,1024.0,32,512.0,1024.0
