bandwidth_gbps,cache_capacity_per_layer,cache_hit_rate,demand_hits,demand_loads,demand_misses,demand_transfer_bytes,expert_bytes,num_experts,oracle_gap_ms,oracle_gap_ratio,policy,prefetch_loads,prefetch_queue_depth,prefetch_transfer_bytes,prefetch_waste_count,stall_ms,stall_ms_per_input_token,stall_ms_per_token_layer_event,total_expert_refs,transfer_bytes,transfer_bytes_per_input_token,transfer_bytes_per_token_layer_event,waste_bytes,window_size,workload_weighted_miss_rate
6.4984144931787124,4,0.30378005132360886,35987,82477,82477,1426976145408.0,17301504.0,60,0.0,0.0,belady_oracle,0,0,0.0,0,219588.3544987589,177.94842341876736,7.41451764244864,118464,1426976145408.0,1156382613.78282,48182608.9076175,0.0,0,0.6962199486763911
6.4984144931787124,4,0.31111561318206377,36856,81608,81608,1411941138432.0,17301504.0,60,-2313.642349496484,-0.010648465836682677,route_window_prefetch,232849,2,4028637904896.0,196707,217274.71214926243,176.07351065580423,7.336396277325177,118464,5440579043328.0,4408897117.769855,183704046.5737439,3403326947328.0,8,0.6888843868179363
6.4984144931787124,15,0.0,0,118464,118464,2049605369856.0,17301504.0,60,201981.77583682543,0.6403970826580228,on_demand,0,0,0.0,0,315400.8369283677,255.5922503471375,10.649677097797396,118464,2049605369856.0,1660944384.0,69206016.0,0.0,0,1.0
6.4984144931787124,15,0.3684241626148028,43645,74819,74819,1294481227776.0,17301504.0,60,85780.48660348356,0.43062591053074756,lru,0,0,0.0,0,199199.5476950258,161.4258895421603,6.726078730923345,118464,1294481227776.0,1049012340.1750405,43708847.50729336,0.0,0,0.6315758373851972
6.4984144931787124,15,0.4466166936790924,52908,65556,65556,1134217396224.0,17301504.0,60,61118.49686425927,0.3501738971261213,static_hot,0,0,0.0,0,174537.55795580152,141.4404845671001,5.8933535236291705,118464,1134217396224.0,919138894.8330632,38297453.95137763,0.0,0,0.5533833063209076
6.4984144931787124,15,0.6403970826580226,75864,42600,42600,737044070400.0,17301504.0,60,0.0,0.0,belady_oracle,0,0,0.0,0,113419.06109154224,91.91171887483164,3.829654953117985,118464,737044070400.0,597280446.0291734,24886685.25121556,0.0,0,0.3596029173419773
6.4984144931787124,15,0.9128427201512695,108139,10325,10325,178638028800.0,17301504.0,60,-85929.58208285272,-3.1259079903147695,route_window_prefetch,83062,2,1437097525248.0,7092,27489.479008689526,22.276725290672225,0.9281968871113427,118464,1615735554048.0,1309348098.904376,54556170.78768233,122702266368.0,8,0.08715727984873041
6.4984144931787124,30,0.0,0,118464,118464,2049605369856.0,17301504.0,60,264247.77540837234,0.8378157077255538,on_demand,0,0,0.0,0,315400.8369283677,255.5922503471375,10.649677097797396,118464,2049605369856.0,1660944384.0,69206016.0,0.0,0,1.0
6.4984144931787124,30,0.6317277822798487,74837,43627,43627,754812715008.0,17301504.0,60,65000.30416640639,0.559607582460403,lru,0,0,0.0,0,116153.36568640172,94.12752486742441,3.9219802028093507,118464,754812715008.0,611679671.8055105,25486652.99189627,0.0,0,0.3682722177201513
6.4984144931787124,30,0.7233505537547271,85691,32773,32773,567022190592.0,17301504.0,60,36102.40536153318,0.4137552253379307,static_hot,0,0,0.0,0,87255.46688152851,70.70945452311872,2.9462272717966136,118464,567022190592.0,459499344.0777958,19145806.00324149,0.0,0,0.2766494462452728
6.4984144931787124,30,0.8378157077255538,99251,19213,19213,332413796352.0,17301504.0,60,0.0,0.0,belady_oracle,0,0,0.0,0,51153.06151999533,41.453048233383576,1.7272103430576489,118464,332413796352.0,269379089.42625606,11224128.726094004,0.0,0,0.16218429227444625
6.4984144931787124,30,0.9851262830902215,116702,1762,1762,30485250048.0,17301504.0,60,-46461.87875841558,-9.904086265607262,route_window_prefetch,47511,2,822011756544.0,0,4691.182761579753,3.801606775996558,0.15840028233318992,118464,852497006592.0,690840361.9059968,28785015.079416532,0.0,8,0.014873716909778498
6.4984144931787124,60,1.0,118464,0,0,0.0,17301504.0,60,0.0,0.0,on_demand,0,0,0.0,0,0.0,0.0,0.0,118464,0.0,0.0,0.0,0.0,0,0.0
6.4984144931787124,60,1.0,118464,0,0,0.0,17301504.0,60,0.0,0.0,lru,0,0,0.0,0,0.0,0.0,0.0,118464,0.0,0.0,0.0,0.0,0,0.0
6.4984144931787124,60,1.0,118464,0,0,0.0,17301504.0,60,0.0,0.0,static_hot,0,0,0.0,0,0.0,0.0,0.0,118464,0.0,0.0,0.0,0.0,0,0.0
6.4984144931787124,60,1.0,118464,0,0,0.0,17301504.0,60,0.0,0.0,belady_oracle,0,0,0.0,0,0.0,0.0,0.0,118464,0.0,0.0,0.0,0.0,0,0.0
6.4984144931787124,60,1.0,118464,0,0,0.0,17301504.0,60,0.0,0.0,route_window_prefetch,0,2,0.0,0,0.0,0.0,0.0,118464,0.0,0.0,0.0,0.0,8,0.0
