bandwidth_gbps,cache_capacity_per_layer,cache_hit_rate,demand_hits,demand_loads,demand_misses,demand_transfer_bytes,expert_bytes,num_experts,oracle_gap_ms,oracle_gap_ratio,policy,prefetch_loads,prefetch_queue_depth,prefetch_transfer_bytes,prefetch_waste_count,stall_ms,stall_ms_per_input_token,stall_ms_per_token_layer_event,total_expert_refs,transfer_bytes,transfer_bytes_per_input_token,transfer_bytes_per_token_layer_event,waste_bytes,window_size,workload_weighted_miss_rate
41.37220609315469,4,0.7601676874813266,162834,51374,51374,18100166590464.0,352321536.0,8,,,belady_oracle,0,0,0.0,0,437495.8045434951,130.71281880594415,4.084775587685755,214208,18100166590464.0,5407877678.656708,168996177.45802212,0.0,0,0.23983231251867343
41.37220609315469,4,0.6625476172691963,141923,72285,72285,25467562229760.0,352321536.0,8,,,route_window_prefetch,309390,2,109004760023040.0,208646,615571.7723250389,183.91747007022374,5.747420939694492,214208,134472322252800.0,40176971094.35315,1255530346.698536,73510479200256.0,8,0.3374523827308037
41.37220609315469,2,0.0,0,214208,214208,75470091583488.0,352321536.0,8,832429.1449785231,0.4563321631311622,on_demand,0,0,0.0,0,1824173.7318420408,545.0175476074218,17.03179836273193,214208,75470091583488.0,22548578304.0,704643072.0,0.0,0,1.0
41.37220609315469,2,0.3100771213026591,66421,147787,147787,52068542840832.0,352321536.0,8,266794.60545301426,0.21198752258317707,lru,0,0,0.0,0,1258539.192316532,376.0200753858775,11.750627355808671,214208,52068542840832.0,15556780054.028086,486149376.6883777,0.0,0,0.6899228786973409
41.37220609315469,2,0.3131022184045414,67069,147139,147139,51840238485504.0,352321536.0,8,261276.3027834891,0.20851711646810153,static_hot,0,0,0.0,0,1253020.8896470068,374.37134438213525,11.699104511941727,214208,51840238485504.0,15488568415.149088,484017762.973409,0.0,0,0.6868977815954587
41.37220609315469,2,0.45633216313116226,97750,116458,116458,41030661439488.0,352321536.0,8,0.0,0.0,belady_oracle,0,0,0.0,0,991744.5868635176,296.3085111632858,9.259640973852681,214208,41030661439488.0,12258936791.003286,383091774.7188527,0.0,0,0.5436678368688378
41.37220609315469,2,0.3921282118314909,83997,130211,130211,45876139524096.0,352321536.0,8,117119.16144132602,0.10562087688444133,route_window_prefetch,413175,2,145570450636800.0,330075,1108863.7483048437,331.300791247339,10.353149726479344,214208,191446590160896.0,57199459265.28115,1787483102.040036,116292530995200.0,8,0.6078717881685091
41.37220609315469,4,0.0,0,214208,214208,75470091583488.0,352321536.0,8,1386677.9272985456,0.7601676874813266,on_demand,0,0,0.0,0,1824173.7318420408,545.0175476074218,17.03179836273193,214208,75470091583488.0,22548578304.0,704643072.0,0.0,0,1.0
41.37220609315469,4,0.5854963400059755,125418,88790,88790,31282629181440.0,352321536.0,8,318630.88376998896,0.4213988061718662,lru,0,0,0.0,0,756126.6883134841,225.91176824424383,7.05974275763262,214208,31282629181440.0,9346468234.669853,292077132.3334329,0.0,0,0.4145036599940245
41.37220609315469,4,0.5787458918434419,123972,90236,90236,31792086122496.0,352321536.0,8,330944.87398624414,0.4306706857573474,static_hot,0,0,0.0,0,768440.6785297393,229.59088094703893,7.174715029594966,214208,31792086122496.0,9498681243.649836,296833788.86405736,0.0,0,0.4212541081565581
41.37220609315469,4,0.7601676874813266,162834,51374,51374,18100166590464.0,352321536.0,8,0.0,0.0,belady_oracle,0,0,0.0,0,437495.8045434951,130.71281880594415,4.084775587685755,214208,18100166590464.0,5407877678.656708,168996177.45802212,0.0,0,0.23983231251867343
41.37220609315469,4,0.6625476172691963,141923,72285,72285,25467562229760.0,352321536.0,8,178075.9677815438,0.28928546724770016,route_window_prefetch,309390,2,109004760023040.0,208646,615571.7723250389,183.91747007022374,5.747420939694492,214208,134472322252800.0,40176971094.35315,1255530346.698536,73510479200256.0,8,0.3374523827308037
